"Nom","Identifiant","Type","Sous-type","Sous-type","Commune","Code postal","Code INSEE","Département","Région","Latitude","Longitude","Site internet","Créateur","Mise à jour","Mise à jour DATAtourisme"
"Terra Aventura : sur les  traces de la reine Zabeth (temporairement fermé)","ASCAQU033V50WXMH","Produit","Pratique",,"Coutras","33230","33138","Gironde","Nouvelle-Aquitaine","45.0408276","-0.1284211","http://www.tourisme-libournais.com/","OTI du Libournais","2026-02-17T00:00:00.000Z","2026-01-01T00:00:00.000Z"
"Terra Aventura : Vingt mille lieues sous l'amer","ASCAQU040V50O8CL","Produit","Pratique",,"Capbreton","40130","40065","Landes","Nouvelle-Aquitaine","43.6402633","-1.4311963","https://www.terra-aventura.fr/","OTI LAS","2025-07-10T00:00:00.000Z","2026-01-01T00:00:00.000Z"
"Chasse aux trésors Tèrra Aventura : ""Le train-train des Galipotes""""","ASCAQU079V507LNX","Produit,Lieu","Pratique,Site sportif, récréatif et de loisirs","Pratique libre","Saint-Pompain","79160","79290","Deux-Sèvres","Nouvelle-Aquitaine","46.441299","-0.600332","https://www.terra-aventura.fr/caches?title=&thematic=All&season=All&quests=All&field_maintenance_value=All&difficulty=All&kilometers=All&field_department=79&field_city=&field_start_point_proximity=0","OT Gâtine","2026-06-30T00:00:00.000Z","2026-07-03T02:18:24.778Z"
"Circuit Tèrra Aventura : Angille sous roche au Confluent","ASCAQU047V50N8SN","Produit","Pratique",,"Aiguillon","47190","47004","Lot-et-Garonne","Nouvelle-Aquitaine","44.2990186","0.3422807","http://www.tourisme-coeurlotetgaronne.fr/,https://www.terra-aventura.fr/","OT du Confluent et des Coteaux de Prayssas","2026-07-31T00:00:00.000Z","2026-08-01T02:24:30.123Z"
"Geocaching Tèrra Aventura - Suivez les signes du Verse-eau","5892876","Lieu","Site sportif, récréatif et de loisirs",,"Jonzac","17500","17197","Charente-Maritime","Nouvelle-Aquitaine","45.4371","-0.42679","https://www.jonzac-haute-saintonge.com/terra-aventura/","CDC de Haute Saintonge","2026-08-13T00:00:00.000Z","2026-08-14T06:11:00.709Z"
"Tèrra Aventura à Créon et La Sauve : ""Créons, c’est l’heure"" !","ASCAQU033V50R9V6","Produit","Pratique",,"Créon","33670","33140","Gironde","Nouvelle-Aquitaine","44.7764073","-0.3489496","https://www.terra-aventura.fr/caches/creons-cest-lheure,https://www.entredeuxmers.com/","OT de l'Entre-deux-Mers","2026-07-31T00:00:00.000Z","2026-08-01T02:24:30.123Z"
"Chasse au trésor Tèrra Aventura ""Cap sur la Chambre d'Amour !""","ASCAQU064V5A1GO0","Produit","Pratique",,"Anglet","64600","64024","Pyrénées-Atlantiques","Nouvelle-Aquitaine","43.5006165","-1.5404141","https://www.terra-aventura.fr/caches/cap-sur-la-chambre-damour","OT Anglet","2026-06-18T00:00:00.000Z","2026-06-19T02:12:56.628Z"
"Terra aventura géocaching - Parcours ""ACTA EST FABULA""","5825141","Lieu","Site sportif, récréatif et de loisirs",,"Saint-Cybardeaux","16170","16312","Charente","Nouvelle-Aquitaine","45.782932","-0.012606","https://www.terra-aventura.fr/","Office de Tourisme du Rouillacais","2024-02-06T00:00:00.000Z","2026-01-01T00:00:00.000Z"
"Tèrra Aventura : Micro Z'aventures, Ez'cales Entre-deux-Mers !","ASCAQU033V51CL1F","Produit","Pratique",,"Monségur","33580","33289","Gironde","Nouvelle-Aquitaine","44.6506087","0.0807616","https://www.terra-aventura.fr/ezcales-entre-deux-mers,https://www.entredeuxmers.com/","OT de l'Entre-deux-Mers","2026-07-31T00:00:00.000Z","2026-08-01T02:24:30.123Z"
"Terra Aventura, La Chapelle des Pots : Petit potier c'est mon métier","5730298","Lieu","Site sportif, récréatif et de loisirs",,"La Chapelle-des-Pots","17100","17089","Charente-Maritime","Nouvelle-Aquitaine","45.759503","-0.541314","http://terra-aventura.fr/","Office de Tourisme de Saintes & la Saintonge","2024-02-22T00:00:00.000Z","2026-07-04T06:08:31.881Z"
"Terra Aventura - Saint-Jean-Pied-de-Port : Un pied dans la Zitadelle...","ASCAQU064V5BMZH3","Produit","Pratique",,"Saint-Jean-Pied-de-Port","64220","64485","Pyrénées-Atlantiques","Nouvelle-Aquitaine","43.163141","-1.23811","https://www.terra-aventura.fr/","Office de Tourisme Pays Basque","2026-06-08T00:00:00.000Z","2026-06-09T02:18:36.089Z"
"Tèrra Aventura: parcours mystère avec objet La forme, ça se cultive !","ASCAQU040V510V2Z","Produit","Pratique",,"Maylis","40250","40177","Landes","Nouvelle-Aquitaine","43.6950935","-0.6795945","http://www.chalosse.fr/","OT Terres de Chalosse","2026-01-01T00:00:00.000Z","2026-01-01T00:00:00.000Z"
"Terra Aventura Hastingues : Petit Hastinguot, porte sur son dos…","ASCAQU040V50W7QJ","Produit","Pratique",,"Hastingues","40300","40120","Landes","Nouvelle-Aquitaine","43.5327964","-1.1498432",,"OT Pays d'Orthe et Arrigans","2026-04-17T00:00:00.000Z","2026-01-01T00:00:00.000Z"
"Chasse aux trésors Tèrra Aventura : ""Saint-Hilaire, complétement marteau""","ASCAQU079V502WPT","Produit,Lieu","Pratique,Site sportif, récréatif et de loisirs","Pratique libre","Gourgé","79200","79135","Deux-Sèvres","Nouvelle-Aquitaine","46.727863","-0.166042","https://www.terra-aventura.fr/","OT Gâtine","2026-06-28T00:00:00.000Z","2026-07-03T02:18:24.779Z"
"Tèrra Aventura à Saint-Loubès : ""À Cavernes, hop ! Hop ! Hop""","ASCAQU033V50R9TV","Produit","Pratique",,"Saint-Loubès","33450","33433","Gironde","Nouvelle-Aquitaine","44.9326629","-0.4382429","https://www.terra-aventura.fr/caches/cavernes-hop-hop-hop,https://www.entredeuxmers.com/","OT de l'Entre-deux-Mers","2026-07-31T00:00:00.000Z","2026-08-01T02:24:30.123Z"
"Circuit géocaching Tèrra Aventura : ""Plus d'une tour dans son sac""","ASCAQU079V501J0N","Produit,Lieu","Pratique,Site sportif, récréatif et de loisirs","Pratique libre","Thouars","79100","79329","Deux-Sèvres","Nouvelle-Aquitaine","46.9748623","-0.2152456","https://www.terra-aventura.fr/caches?title=&thematic=All&season=All&quests=All&field_maintenance_value=All&difficulty=All&kilometers=All&field_department=79&field_city=&field_start_point_proximity=0","Maison du Thouarsais","2026-01-01T00:00:00.000Z","2026-06-27T02:27:42.246Z"
"Chasse aux trésors Tèrra Aventura : ""Tous les chemins mènent à Rom""","ASCAQU079V501LO6","Produit,Lieu","Pratique,Site sportif, récréatif et de loisirs",,"Sauzé-Vaussais","79120","79307","Deux-Sèvres","Nouvelle-Aquitaine","46.2927969","0.11419046","https://www.terra-aventura.fr/caches?title=&thematic=All&season=All&quests=All&field_maintenance_value=All&difficulty=All&kilometers=All&field_department=79&field_city=&field_start_point_proximity=0","OT Pays Mellois","2026-01-01T00:00:00.000Z","2026-01-01T00:00:00.000Z"
"Tèrra Aventura ""Les Poïz prennent du galon"" à Saint-Maixent-l'Ecole","ASCAQU079V501IWE","Produit","Pratique",,"Saint-Maixent-l'École","79400","79270","Deux-Sèvres","Nouvelle-Aquitaine","46.4133778","-0.2008995","https://www.terra-aventura.fr/caches?title=&thematic=All&season=All&quests=All&field_maintenance_value=All&difficulty=All&kilometers=All&field_department=79&field_city=&field_start_point_proximity=0,https://www.terra-aventura.fr/","OT Haut Val De Sèvre","2024-12-02T00:00:00.000Z","2026-01-01T00:00:00.000Z"
"Géocaching Tèrra Aventura ""Oh, la belle prise !"" - Moncoutant-sur-Sèvre","ASCAQU079V5017R6","Produit,Lieu","Pratique,Site sportif, récréatif et de loisirs",,"Moncoutant-sur-Sèvre","79320","79179","Deux-Sèvres","Nouvelle-Aquitaine","46.713402","-0.591013","https://www.tourisme-bocage.com/explorer/un-terrain-de-jeu-terra-aventura,https://www.terra-aventura.fr/caches/oh-la-belle-prise","OT Bocage Bressuirais","2026-06-19T00:00:00.000Z","2026-06-20T02:11:56.210Z"
"Chasse au trésor géocaching Terra Aventura : Dis-moi des mots d’Amou","ASCAQU040V50LGR1","Produit","Pratique",,"Amou","40330","40002","Landes","Nouvelle-Aquitaine","43.5924115","-0.7473873","https://www.terra-aventura.fr/","OT Amou","2026-01-08T00:00:00.000Z","2026-01-01T00:00:00.000Z"
"Géocaching Tèrra-Aventura - ""Pic nic douille, c’est toi la pigouille""","ASCAQU079V505K8F","Produit,Lieu","Pratique,Site sportif, récréatif et de loisirs",,"Coulon","79510","79100","Deux-Sèvres","Nouvelle-Aquitaine","46.32416","-0.58414","https://www.terra-aventura.fr/node/386?destination=node/1455&langcode=fr","OT Niort Marais Poitevin","2025-09-23T00:00:00.000Z","2026-06-27T02:27:42.244Z"
"Chasse au trésor Tèrra Aventura : mieux vaut veiller que dormir...","ASCAQU064V5BDYIP","Produit,Lieu","Pratique,Site sportif, récréatif et de loisirs",,"Pontacq","64530","64453","Pyrénées-Atlantiques","Nouvelle-Aquitaine","43.185355","-0.1149024","https://www.bearnmadiran-tourisme.fr/","Syndicat du tourisme Coteaux Béarn Madiran","2026-06-18T00:00:00.000Z","2026-06-19T02:12:56.627Z"
"Geocaching : Terra Aventura - Petit gourmet cherche grand cru","6193050","Lieu","Site sportif, récréatif et de loisirs",,"Bourg-Charente","16200","16056","Charente","Nouvelle-Aquitaine","45.673778","-0.224145","https://www.terra-aventura.fr/","Destination Cognac","2025-12-18T00:00:00.000Z","2026-01-01T00:00:00.000Z"
"Tèrra Aventura - Lost in Oléron - Saint-Denis d'Oléron","5726253","Lieu","Site sportif, récréatif et de loisirs",,"Saint-Denis-d'Oléron","17650","17323","Charente-Maritime","Nouvelle-Aquitaine","46.037126","-1.373044","https://www.terra-aventura.fr/","Office de Tourisme de l'île d'Oléron et du bassin de Marennes","2025-02-27T00:00:00.000Z","2026-01-01T00:00:00.000Z"
"Tèrra Aventura - Le Petit Train des Z'Artistes - Saint-Trojan-les-Bains","5726204","Lieu","Site sportif, récréatif et de loisirs",,"Saint-Trojan-les-Bains","17370","17411","Charente-Maritime","Nouvelle-Aquitaine","45.844032","-1.209799","https://www.terra-aventura.fr/","Office de Tourisme de l'île d'Oléron et du bassin de Marennes","2026-06-09T00:00:00.000Z","2026-01-01T00:00:00.000Z"
"Terra Aventura Eaux-Bonnes: A vos marques. Prêts ? Sifflez !","ASCAQU064V5AC5IM","Produit","Pratique",,"Eaux-Bonnes","64440","64204","Pyrénées-Atlantiques","Nouvelle-Aquitaine","42.9724577","-0.392759","https://www.terra-aventura.fr/","OT Vallée d'Ossau Pyrénées","2026-07-28T00:00:00.000Z","2026-07-29T02:41:53.479Z"
"Terra Aventura : Qui n'a pas vu Piégut, n'a pas vu de marché","ASCAQU024V50FEDE","Produit","Pratique",,"Piégut-Pluviers","24360","24328","Dordogne","Nouvelle-Aquitaine","45.6221408","0.68923732",,"Parc Naturel Régional Périgord-Limousin","2026-01-01T00:00:00.000Z","2026-06-27T02:27:42.244Z"
"Géocaching Tèrra Aventura ""Le temps nous est gare"" - Nueil-Les-Aubiers","ASCAQU079V5017R1","Produit,Lieu","Pratique,Site sportif, récréatif et de loisirs",,"Nueil-les-Aubiers","79250","79195","Deux-Sèvres","Nouvelle-Aquitaine","46.9595998","-0.5833123","https://www.tourisme-bocage.com/explorer/un-terrain-de-jeu-terra-aventura,https://www.terra-aventura.fr/caches/le-temps-nous-est-gare","OT Bocage Bressuirais","2026-06-19T00:00:00.000Z","2026-06-20T02:11:56.210Z"
"Circuit Tèrra Aventura : Mardi en huit chez Henri IV","ASCAQU047V50EILB","Produit","Pratique",,"Nérac","47600","47195","Lot-et-Garonne","Nouvelle-Aquitaine","44.1345241","0.34169562","https://albret-tourisme.com/terra-aventura-en-albret/,https://www.terra-aventura.fr/","OT de l'Albret","2026-07-31T00:00:00.000Z","2026-08-01T02:24:30.123Z"
"Chasse au trésor Tèrra Aventura : Qui a volé le jambon de Bayonne ?","ASCAQU064V5CDDCN","Produit,Lieu","Pratique,Site sportif, récréatif et de loisirs",,"Arzacq-Arraziguet","64410","64063","Pyrénées-Atlantiques","Nouvelle-Aquitaine","43.5347951","-0.4103385","https://www.bearnmadiran-tourisme.fr/","Syndicat du tourisme Coteaux Béarn Madiran","2026-06-24T00:00:00.000Z","2026-06-27T02:27:42.247Z"
"Micro Z'aventure Terra Aventura : Béarn, deux minutes d'arrêt !","ASCAQU064V5C0XQB","Produit","Pratique",,"Pau","64000","64445","Pyrénées-Atlantiques","Nouvelle-Aquitaine","43.29379","-0.37034","https://www.terra-aventura.fr/","OT Pau","2026-04-11T00:00:00.000Z","2026-01-01T00:00:00.000Z"
"[TEMPORAIREMENT FERMÉ] Tèrra Aventura à Blasimon : ""Chapeau l'abbé Hoarau""","ASCAQU033V516IW4","Produit","Pratique",,"Blasimon","33540","33057","Gironde","Nouvelle-Aquitaine","44.7536166","-0.0745502","https://www.entredeuxmers.com/,https://www.terra-aventura.fr/","OT de l'Entre-deux-Mers","2026-07-26T00:00:00.000Z","2026-07-27T02:08:47.933Z"
"[temporairement fermé] Terra Aventura : ""Mon coteau, c'est le plus beau"" !","ASCAQU033V516HGK","Produit","Pratique",,"Auros","33124","33021","Gironde","Nouvelle-Aquitaine","44.495849","-0.146575","https://www.entredeuxmers.com/,https://www.terra-aventura.fr/","OT de l'Entre-deux-Mers","2026-03-13T00:00:00.000Z","2026-01-01T00:00:00.000Z"
"Terra Aventura, Pont L'Abbé d'Arnoult : Qui sème le vent, récolte la Mohjette","5733346","Lieu","Site sportif, récréatif et de loisirs",,"Pont-l'Abbé-d'Arnoult","17250","17284","Charente-Maritime","Nouvelle-Aquitaine","45.828478","-0.87566","http://terra-aventura.fr/","Communauté de communes Coeur de Saintonge","2023-06-09T00:00:00.000Z","2026-01-01T00:00:00.000Z"
"Circuit géocaching Tèrra Aventura : ""Bike-man vs. Super-Marne""","ASCAQU079V502X0I","Produit,Lieu","Pratique,Site sportif, récréatif et de loisirs","Pratique libre","Saint-Martin-de-Sanzay","79290","79277","Deux-Sèvres","Nouvelle-Aquitaine","47.0939656","-0.1965257","https://www.terra-aventura.fr/caches?title=&thematic=All&season=All&quests=All&field_maintenance_value=All&difficulty=All&kilometers=All&field_department=79&field_city=&field_start_point_proximity=0","Maison du Thouarsais","2026-01-01T00:00:00.000Z","2026-01-01T00:00:00.000Z"
"Geocaching Tèrra Aventura ""Cache-Cache en Bressuirais"" : la Micro Z'Aventure du Bocage","ASCAQU079V505MAA","Produit,Lieu","Pratique,Site sportif, récréatif et de loisirs",,"Bressuire","79300","79049","Deux-Sèvres","Nouvelle-Aquitaine","46.8419205","-0.4932817","https://www.tourisme-bocage.com/terra-aventura-parcours-de-geocaching-en-bocage-bressuirais","OT Bocage Bressuirais","2026-06-19T00:00:00.000Z","2026-06-20T02:11:56.210Z"
"[TEMPORAIREMENT FERMÉ] Tèrra Aventura à Sadirac : ""Cruche un jour, cruche toujours""","ASCAQU033V513O6N","Produit","Pratique",,"Sadirac","33670","33363","Gironde","Nouvelle-Aquitaine","44.7809282","-0.4060084","https://www.entredeuxmers.com/,https://www.terra-aventura.fr/","OT de l'Entre-deux-Mers","2026-07-26T00:00:00.000Z","2026-07-27T02:08:47.933Z"
"Chasse au trésor Tèrra Aventura : Viens donc faire un tour à Lembeye","ASCAQU064V5AR6AU","Produit,Lieu","Pratique,Site sportif, récréatif et de loisirs",,"Lembeye","64350","64331","Pyrénées-Atlantiques","Nouvelle-Aquitaine","43.4494667","-0.1124421","https://www.bearnmadiran-tourisme.fr/","Syndicat du tourisme Coteaux Béarn Madiran","2026-06-18T00:00:00.000Z","2026-06-19T02:12:56.627Z"
"Chasse au trésor Tèrra Aventura : Saint-Jacques, à tous les coups on gagne","ASCAQU064V5C1BEE","Produit,Lieu","Pratique,Site sportif, récréatif et de loisirs",,"Morlaàs","64160","64405","Pyrénées-Atlantiques","Nouvelle-Aquitaine","43.3427542","-0.2631483","https://www.bearnmadiran-tourisme.fr/","Syndicat du tourisme Coteaux Béarn Madiran","2026-06-18T00:00:00.000Z","2026-06-27T02:27:42.241Z"
"Tèrra Aventura : Tourne, tourne, petit moulin ; vole, vole, belle Zaméla | PARCOURS ÉPHÉMÈRE > 9 AU 31/08/25","ASCAQU024V50NCUX","Produit","Pratique",,"Sadillac","24500","24359","Dordogne","Nouvelle-Aquitaine","44.7337829","0.4837521","https://www.terra-aventura.fr/zamela-apparait-sadillac-24-aout","Pays de Bergerac, Vignoble & Bastides","2026-03-06T00:00:00.000Z","2026-01-01T00:00:00.000Z"
"L'Avventura","RESAQU040V50TJ2P","Lieu","Restauration","Restaurant,Restauration ambulante, Food truck,Restauration Rapide","Tartas","40400","40313","Landes","Nouvelle-Aquitaine","43.8303916","-0.8069129","https://pizza-lavventura.fr/","OT Tartas","2026-05-29T00:00:00.000Z","2026-01-01T00:00:00.000Z"
"Terrae","RESAQU064V5BNHD3","Lieu","Restauration","Restaurant","Cambo-les-Bains","64250","64160","Pyrénées-Atlantiques","Nouvelle-Aquitaine","43.36123","-1.39854","https://restaurant-terrae.fr/","OT Cambo les Bains","2026-05-22T00:00:00.000Z","2026-06-26T23:17:13.095Z"
"Ganadéria Aventura","LOIAQU040FS000PM","Lieu","Site sportif, récréatif et de loisirs,Site culturel","Patrimoine industriel, artisanal, rural, agricole et technique","Saint-Martin-de-Hinx","40390","40272","Landes","Nouvelle-Aquitaine","43.5785772","-1.3174252","http://www.passionvachettes.fr/","OT Tyrosse","2026-08-05T00:00:00.000Z","2026-08-06T02:12:31.468Z"
"Terra Cota","HLOAQU086V502AUH","Lieu","Hébergement","Hébergement locatif","Châtellerault","86100","86066","Vienne","Nouvelle-Aquitaine","46.81192","0.53041","https://www.airbnb.fr/rooms/1209520943923818095,https://www.airbnb.fr/rooms/1209520943923818095","Office de Tourisme de Grand Châtellerault","2026-01-26T00:00:00.000Z","2026-01-01T00:00:00.000Z"
"Terra Sudoris","ASCAQU087V5031DK","Produit","Pratique",,"Saint-Martin-Terressus","87400","87167","Haute-Vienne","Nouvelle-Aquitaine","45.91917","1.44707","https://terrasudoris.com/","OT de Noblat","2026-01-01T00:00:00.000Z","2026-06-27T02:27:42.241Z"
"Terra Gasconha","RETOUAQU0470000F","Lieu","Hébergement","Hébergement collectif","Barbaste","47230","47021","Lot-et-Garonne","Nouvelle-Aquitaine","44.1709774","0.26219129","https://www.terra-gasconha.fr/,https://www.secure-direct-hotel-booking.com/module_booking_engine/index.php?id_etab=023b0ec1ae071f21b9deb3a6dfac1909&langue=francais","OT de l'Albret","2026-02-03T00:00:00.000Z","2026-06-26T23:22:44.280Z"
"Dax & Terra","A0013AQU040V50YLO9","Lieu","Commerce de détail,Lieu de santé,Prestataire de service,Service pratique","Boutique, commerce de proximité,Professionnel de santé","Dax","40100","40088","Landes","Nouvelle-Aquitaine","43.7108877","-1.0677802","https://daxetterra.com/notre-boutique/","OT Grand Dax","2026-01-01T00:00:00.000Z","2026-06-27T00:00:03.999Z"
"Terra Diu","HLOAQU024V506W8T","Lieu","Hébergement","Hébergement locatif","Saint-Avit-Sénieur","24440","24379","Dordogne","Nouvelle-Aquitaine","44.778368","0.81644",,"Pays de Bergerac, Vignoble & Bastides","2024-11-07T00:00:00.000Z","2026-01-01T00:00:00.000Z"
"Terra Gasconha","LOIAQU047V50DU02","Produit","Location","Location de salle","Barbaste","47230","47021","Lot-et-Garonne","Nouvelle-Aquitaine","44.1708262","0.2619227","http://www.terra-gasconha.fr/","OT de l'Albret","2026-01-07T00:00:00.000Z","2026-05-20T02:10:46.843Z"
"Villa Terras","HLOAQU040V50V94R","Lieu","Hébergement","Hébergement locatif","Vieux-Boucau-les-Bains","40480","40328","Landes","Nouvelle-Aquitaine","43.7939087","-1.4025429","https://www.villa-terras-vieuxboucau.fr/bnb/bnb-1-1,https://www.villa-terras-vieuxboucau.fr/,https://www.villa-terras-vieuxboucau.fr/,https://www.villa-terras-vieuxboucau.fr/bnb/bnb-1-1","OTI LAS","2026-03-23T00:00:00.000Z","2026-01-01T00:00:00.000Z"
"Terra Pin","HLOAQU040V50VLX3","Lieu","Hébergement","Hébergement locatif","Luxey","40430","40167","Landes","Nouvelle-Aquitaine","44.25863","-0.54551",,"Relais des Gîtes des Landes","2026-01-01T00:00:00.000Z","2026-01-01T00:00:00.000Z"
"Café Terra","RESAQU040V510MMN","Lieu","Restauration","Restaurant","Saint-André-de-Seignanx","40390","40248","Landes","Nouvelle-Aquitaine","43.5577643","-1.3527691","https://www.cafeterra.fr/","OT Seignanx","2026-08-05T00:00:00.000Z","2026-08-06T23:17:27.151Z"
"Terra bulle Hébergement","HLOAQU047V50NGRQ","Lieu","Hébergement","Hébergement locatif","Villeneuve-sur-Lot","47300","47323","Lot-et-Garonne","Nouvelle-Aquitaine","44.456413","0.684653",,"Tourisme Lot-et-Garonne (47)","2026-04-23T00:00:00.000Z","2026-06-27T01:32:28.287Z"
"Spa Aqua terra","LOIAQU040V502IRA","Lieu","Site sportif, récréatif et de loisirs,Lieu de santé,Prestataire de service","Centre de balnéothérapie","Dax","40100","40088","Landes","Nouvelle-Aquitaine","43.708616","-1.048411","https://www.thermes-avenue.com/fr/detente-et-spa-dax/","OT Grand Dax","2026-01-01T00:00:00.000Z","2026-06-27T02:19:20.037Z"
"Logis Terra-villa","PCUAQU086V5000V5","Lieu","Site culturel","Patrimoine industriel, artisanal, rural, agricole et technique","Moncontour","86330","86161","Vienne","Nouvelle-Aquitaine","46.899599","0.007962","http://www.maison-en-terre-du-marais.fr/","Office de Tourisme du Pays Loudunais","2026-03-11T00:00:00.000Z","2026-07-03T02:09:31.019Z"
"Terra bulle -Roulotte Sérénité","HLOAQU047V50NGNO","Lieu","Hébergement","Hébergement locatif","Villeneuve-sur-Lot","47300","47323","Lot-et-Garonne","Nouvelle-Aquitaine","44.456413","0.684653",,"Tourisme Lot-et-Garonne (47)","2026-01-13T00:00:00.000Z","2026-06-27T01:32:28.288Z"
"Maison Familiale Rurale Le Terra","HCOLLAQU079V500HZZ","Lieu","Hébergement","Hébergement collectif","Val en Vignes","79290","79063","Deux-Sèvres","Nouvelle-Aquitaine","47.0774708","-0.2615436","http://www.leterra.mfr.fr/","Maison du Thouarsais","2026-01-01T00:00:00.000Z","2026-07-03T00:44:52.674Z"
"Grand Gîte de Terra Seren","HLOAQU024FS005VG","Lieu","Hébergement","Hébergement locatif","Siorac-de-Ribérac","24600","24537","Dordogne","Nouvelle-Aquitaine","45.1893355","0.3816748",,"Vallée de l'Isle en Périgord","2026-02-06T00:00:00.000Z","2026-01-01T00:00:00.000Z"
"Maison de la Poterie - Terra Etc...","ASCAQU024FS000EH","Produit","Pratique",,"Beauronne","24400","24032","Dordogne","Nouvelle-Aquitaine","45.0949084","0.3807302","https://www.poterie-stage-perigord.com/","Vallée de l'Isle en Périgord","2026-01-01T00:00:00.000Z","2026-01-01T00:00:00.000Z"
"Petit Gîte de Terra Seren","HLOAQU024V50JO6A","Lieu","Hébergement","Hébergement locatif","Siorac-de-Ribérac","24600","24537","Dordogne","Nouvelle-Aquitaine","45.189354","0.38167929",,"Groupe CDT 24","2026-02-04T00:00:00.000Z","2026-01-01T00:00:00.000Z"
"Les bains de forêt de Terra-Atlaya","ASCAQU040V50VIAV","Lieu","Site sportif, récréatif et de loisirs",,"Vieux-Boucau-les-Bains","40480","40328","Landes","Nouvelle-Aquitaine","43.7860434","-1.4000847","https://www.terra-atlaya.fr/","OTI LAS","2026-01-01T00:00:00.000Z","2026-01-01T00:00:00.000Z"
"Cabinet dentaire Lacanocéan : Terra Cédric","A0013AQU033V5138FE","Lieu","Lieu de santé","Professionnel de santé","Lacanau","33680","33214","Gironde","Nouvelle-Aquitaine","45.0036163","-1.2006049",,"OT Médoc Atlantique","2026-08-04T00:00:00.000Z","2026-08-04T23:51:17.418Z"
"Terra d'Auca (terre d'oie en occitan)","DEGAQU024V50JEWP","Lieu","Fournisseur de dégustation","Producteur","Saint-Saud-Lacoussière","24470","24498","Dordogne","Nouvelle-Aquitaine","45.5691882","0.8144267","http://terradauca.fr/","Parc Naturel Régional Périgord-Limousin","2026-06-18T00:00:00.000Z","2026-06-27T02:04:44.393Z"
"Camping Lac de Ferrié - Gîte Terra Cocta","HLOAQU047V50FSBV","Lieu","Hébergement","Hébergement locatif","Penne-d'Agenais","47140","47203","Lot-et-Garonne","Nouvelle-Aquitaine","44.3850259","0.8067243","https://reservation.elloha.com/?IdPublication=7125e06c-2886-42cb-98ea-a366d0bc2402&culture=fr-FR&idoi=a92e3ba1-b8c5-486b-a23b-6fb495c74e1c&searchFirstAvailableDates=1,https://camping-lacdeferrie.fr/,https://reservation.elloha.com/?IdPublication=7125e06c-2886-42cb-98ea-a366d0bc2402&culture=fr-FR&idoi=a92e3ba1-b8c5-486b-a23b-6fb495c74e1c&searchFirstAvailableDates=1,https://camping-lacdeferrie.fr/","Tourisme Lot-et-Garonne (47)","2026-07-30T00:00:00.000Z","2026-07-31T01:54:03.250Z"
"Terra Ostra - Office de Tourisme de Gujan-Mestras","ORGAQU033FS00009","Lieu","Service d'information touristique","Office de tourisme","Gujan-Mestras","33470","33199","Gironde","Nouvelle-Aquitaine","44.6385363","-1.1123871","http://www.gujanmestras.com/","OT Gujan-Mestras","2026-08-13T00:00:00.000Z","2026-08-13T23:34:41.918Z"
